Date,Open,High,Low,Close,Volume,fng_value,GDELT_Tone,Funding_Rate,Future_15d_Min,Max_Drop_Percent,Target_Crash
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,79,-0.3881,0.0002462533333333,63821.47265625,-0.0868666447134128,0
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,75,0.6098,0.0002875033333333,63821.47265625,-0.08362131600086554,0
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,75,0.278,0.0003751366666666,63426.2109375,-0.11085143790070144,1
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352,79,0.4768,0.0004370699999999,63426.2109375,-0.09003936952714536,0
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709,79,0.4384,0.0001246066666666,61276.69140625,-0.06372000232774326,0
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125,34488018367,71,0.2723,0.0001,61276.69140625,-0.07129528897132026,0
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375,34439527442,70,0.5438,0.0001,61276.69140625,-0.1055652372435493,1
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056,79,-0.0208,0.0001,61276.69140625,-0.09671546885037322,0
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809,75,0.621,0.0001,61276.69140625,-0.11059286275916796,1
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369,78,0.8409,0.0001,61276.69140625,-0.11657389664609878,1
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669,76,0.4676,0.0001839633333333,61276.69140625,-0.14455495552641814,1
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,36426900409,80,0.5905,0.0002019299999999,61276.69140625,-0.11371761873779208,1
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774,78,0.3661,0.00011462,61276.69140625,-0.13190920360910915,1
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,30153382941,76,0.189,0.0001796499999999,61276.69140625,-0.12537598583726278,1
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406,79,0.7129,0.0001636733333333,60636.85546875,-0.09761034410714665,0
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185,72,0.1875,0.0001,58254.01171875,-0.08723491805786124,0
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047,72,0.2039,0.0001,58254.01171875,-0.1138554887678579,1
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654,74,-0.0103,7.253e-05,58254.01171875,-0.08154671613359767,0
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078,65,0.5358,6.330333333333333e-05,58254.01171875,-0.08709746552931448,0
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049,67,0.1513,5.494333333333333e-05,58254.01171875,-0.049328376224824985,0
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335,57,0.3477,3.195e-05,58254.01171875,-0.0827982076680588,0
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401,66,-0.2901,3.133666666666667e-05,58254.01171875,-0.08755084601926805,0
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495,66,0.4921,4.479333333333333e-05,58254.01171875,-0.1037077870301048,1
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853,72,0.9781,3.1213333333333335e-05,58254.01171875,-0.10277187217473373,1
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673,73,0.7258,2.601333333333333e-05,58254.01171875,-0.1284255828281741,1
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583,71,0.7473,9.736666666666668e-06,58254.01171875,-0.12277663720712069,1
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120,72,0.2324,4.587333333333333e-05,58254.01171875,-0.09370219884841499,0
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816,72,0.0146,4.076333333333333e-05,58254.01171875,-0.09658080716569507,0
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950,70,-0.2803,2.652e-05,58254.01171875,-0.08628783553725479,0
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057,67,-0.2752,9.631333333333332e-05,58254.01171875,-0.03929695449375718,0
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,54,-1.408,9.616e-05,59123.43359375,0.014924669552331663,0
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,43,0.1094,4.2266666666666666e-05,60792.77734375,0.02823489179384311,0
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,48,-0.3048,9.259999999999998e-06,60792.77734375,-0.033344952526733564,0
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,67,0.3675,5.474333333333334e-05,60792.77734375,-0.04849935654436475,0
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,69,0.4453,3.815333333333334e-05,60792.77734375,-0.050574702125491935,0
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,71,0.6457,2.439e-05,60792.77734375,-0.037509480063618705,0
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,68,0.538,5.5576666666666666e-05,60792.77734375,-0.024738006003742517,0
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,64,-0.2301,6.578666666666666e-05,60792.77734375,-0.006458201623034767,0
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,55,-0.1201,5.405333333333333e-05,60792.77734375,-0.03579992057390004,0
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,66,0.0498,4.8710000000000006e-05,60793.7109375,1.5356984674693122e-05,0
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,53,0.2264,5.906333333333333e-05,61448.39453125,0.010768936188532042,0
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,56,0.1704,5.144666666666666e-05,61552.7890625,0.0016988976204562912,0
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,57,-0.114,9.206666666666666e-05,61552.7890625,-0.02144084393922015,0
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,66,-0.0155,8.086e-05,65231.58203125,0.05976647077705278,0
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,64,0.1544,3.996e-05,65231.58203125,-0.0156322522862183,0
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,70,0.2663,3.598e-05,66278.3671875,0.016047213997485522,0
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,74,0.6939,1.7213333333333333e-05,66278.3671875,-0.011535960963060317,0
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,73,0.7331,2.616e-05,66278.3671875,-0.009895869986810876,0
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,72,0.8651,4.4426666666666666e-05,67491.4140625,0.018302304756064945,0
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,70,-0.0662,3.546e-05,67491.4140625,-0.05537972278647259,0
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,76,0.3127,0.0001017233333333,67491.4140625,-0.037713829588628255,0
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,76,0.5907,0.0001191966666666,67491.4140625,-0.023594715845174412,0
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,76,0.4303,0.0001,67491.4140625,-0.006450040621121327,0
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,74,0.6989,0.0001,67491.4140625,-0.015099173547123524,0
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,76,0.6876,0.0001,67491.4140625,-0.025619101017015374,0
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,75,0.9525,0.0001,67491.4140625,-0.014984066708656792,0
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,74,0.8816,0.0001,67332.03125,-0.0297216899335694,0
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,72,0.716,0.0001,67332.03125,-0.014117728882318248,0
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,72,0.7095,0.0001085266666666,66756.3984375,-0.012159196374194855,0
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,73,0.7353,0.0001,66011.09375,-0.034431342155998836,0
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,73,0.3275,0.00012289,66011.09375,-0.021933461212253733,0
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,72,0.4395,0.0001008333333333,66011.09375,-0.025046824042218717,0
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,73,0.7916,0.0001,66011.09375,-0.025689544931191088,0
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,73,0.6448,0.0001137833333333,65140.74609375,-0.05325262415902238,0
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,73,0.781,0.0001066933333333,64960.296875,-0.079462183623587,0
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,75,0.8063,0.0001320433333333,64828.65625,-0.08798418570063683,0
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,78,0.3139,0.0001073599999999,64096.19921875,-0.09413838064321446,0
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,77,0.6825,0.0001005533333333,64096.19921875,-0.07565894244957469,0
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,72,0.708,0.0001,63180.796875,-0.08837613749485833,0
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,75,0.9798,0.0001,60277.4140625,-0.13454197071142238,1
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,72,0.9254,0.0001,60277.4140625,-0.1328523107202729,1
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,74,0.5201,0.0001,60277.4140625,-0.10477356848639555,1
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,34497940694,72,0.5799,0.0001,60277.4140625,-0.11670039354898389,1
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,70,0.4034,0.0001,60277.4140625,-0.09705413303663893,0
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,74,0.2394,0.0001,60277.4140625,-0.08685933472356683,0
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,74,0.7403,0.0001,60277.4140625,-0.08934123880134762,0
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,13281140541,71,0.7523,0.0001,60277.4140625,-0.09546404264204146,0
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,71,0.5192,0.0001,60277.4140625,-0.09344044326016554,0
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,74,0.6215,9.412e-05,60173.921875,-0.07624757953496249,0
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,64,0.7398,5.698000000000001e-05,56977.703125,-0.12288419440817096,1
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,60,0.5507,5.588666666666667e-05,56662.375,-0.12596715283605775,1
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,63,0.6722,6.890666666666668e-05,56662.375,-0.115979173638355,1
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,53,0.7565,8.048666666666667e-05,55849.109375,-0.13078803987680454,1
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,55,0.5837,5.661e-05,55849.109375,-0.1160429729068687,1
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,51,0.3122,9.007333333333334e-05,55849.109375,-0.07346540584684691,0
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,29201215431,30,0.1708,7.049333333333334e-05,55849.109375,-0.09636058376482146,0
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064,46,0.4447,0.0001,55849.109375,-0.0815994694651813,0
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045,40,0.7308,0.0001,55849.109375,-0.0934292674151752,0
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877,47,0.8564,0.0001,55849.109375,-0.07412163809569448,0
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396,30,0.2685,0.0001,55849.109375,-0.08274735457092947,0
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409,47,1.0569,0.0001,55849.109375,-0.10895611973917156,1
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421,53,0.8148,0.0001,55849.109375,-0.11141846353165955,1
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992,51,0.7542,0.0001,55849.109375,-0.09962928135698591,0
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685,50,0.9257,0.0001,55849.109375,-0.07187187348340007,0
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230,44,0.5421,0.0001,55849.109375,-0.019807638569144234,0
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,55417544033,29,0.1023,7.254000000000001e-05,55849.109375,-0.014352833339583806,0
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577,26,0.6132,5.497e-05,55849.109375,-0.04209743914291224,0
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505,29,0.8403,9.388e-05,56705.09765625,0.015326802715911707,0
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899,28,0.3361,8.709e-05,57344.9140625,0.011283225542236234,0
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607,27,0.5238,6.953666666666667e-05,57344.9140625,-0.011451842049372265,0
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526,28,0.8148,8.236666666666666e-05,57344.9140625,-0.006885432015347774,0
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842,29,0.6711,0.0001,57899.46484375,0.009670444019596878,0
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221,25,0.7003,4.480333333333334e-05,59231.953125,0.02301382724082011,0
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806,25,0.933,8.394666666666668e-05,60787.79296875,0.0262669009152313,0
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,22223416061,33,0.5985,6.929666666666666e-05,63974.06640625,0.05241633693031116,0
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099,52,-0.3699,2.426e-05,63974.06640625,-0.013813532188911756,0
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768,65,0.3534,2.156333333333333e-05,63974.06640625,-0.017252399808699376,0
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311,69,0.7417,1.6633333333333326e-06,63974.06640625,-0.002257162928356065,0
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337,61,0.8315,1.7873333333333334e-05,61415.06640625,-0.04000058373262945,0
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410,60,0.6301,4.496666666666666e-05,60680.09375,-0.09039197086275749,0
2024-07-20,66709.921875,67610.734375,66299.6171875,67163.6484375,19029581250,74,0.9304,1.6300000000000007e-06,58116.9765625,-0.13469595659947653,1
2024-07-21,67164.9140625,68372.90625,65842.296875,68154.5234375,26652190004,74,0.897,-8.243333333333335e-06,53991.45703125,-0.20780816432878457,1
2024-07-22,68152.9765625,68480.0625,66611.296875,67585.25,42649109453,70,0.6248,5.9526666666666674e-05,53991.45703125,-0.20113549877746995,1
2024-07-23,67584.8046875,67779.015625,65484.4609375,65927.671875,35605668666,71,1.0064,4.553666666666667e-05,53991.45703125,-0.18105014941800568,1
2024-07-24,65927.859375,67113.984375,65146.99609375,65372.1328125,27470942309,69,0.5283,0.0001,53991.45703125,-0.1740906299308299,1
2024-07-25,65375.875,66112.421875,63473.47265625,65777.2265625,38315761670,68,0.2937,0.0001,53991.45703125,-0.17917705180304971,1
2024-07-26,65771.8125,68207.6015625,65743.765625,67912.0625,30488630457,68,0.8886,7.780000000000001e-05,53991.45703125,-0.2049798659663738,1
2024-07-27,67911.8125,69398.5078125,66705.21875,67813.3359375,34691905492,72,0.9789,7.892666666666666e-05,53991.45703125,-0.20382242983871052,1
2024-07-28,67808.65625,68301.8515625,67085.828125,68255.8671875,18043166945,71,0.416,6.720333333333333e-05,53991.45703125,-0.20898438103592515,1
2024-07-29,68259.0546875,69987.5390625,66532.59375,66819.9140625,40780682628,74,0.6991,7.994666666666666e-05,53991.45703125,-0.1919855362168066,1
2024-07-30,66819.0546875,66987.671875,65323.19140625,66201.015625,31380492109,67,0.7745,4.883e-05,53991.45703125,-0.1844315903386112,1
2024-07-31,66201.2734375,66810.2109375,64532.046875,64619.25,31292785994,61,0.7449,4.689e-05,53991.45703125,-0.1644679096205852,1
2024-08-01,64625.83984375,65593.2421875,62248.94140625,65357.5,40975554494,52,0.376,9.402666666666668e-05,53991.45703125,-0.17390571806984662,1
2024-08-02,65353.5,65523.22265625,61184.89453125,61415.06640625,43060875727,57,0.2867,0.0001,53991.45703125,-0.12087602944030237,1
2024-08-03,61414.80859375,62148.37109375,59836.52734375,60680.09375,31753030589,37,0.6842,8.011666666666667e-05,53991.45703125,-0.11022785736467323,1
2024-08-04,60676.09375,61062.98828125,57210.8046875,58116.9765625,31758917219,34,0.9221,8.447666666666668e-05,53991.45703125,-0.07098647891315105,0
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,26,-1.4953,6.798666666666666e-05,55027.4609375,0.01918829317109123,0
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,17,-1.0616,1.7353333333333332e-05,55027.4609375,-0.01796855094028945,0
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,29,0.34,-1.4493333333333334e-05,57560.09765625,0.04602496054881689,0
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,20,0.3613,2.29e-05,57560.09765625,-0.06725052451940286,0
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115,48,0.243,4.008e-05,57560.09765625,-0.05453366372139301,0
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278,40,0.5809,-2.423333333333333e-05,57560.09765625,-0.05555287073660721,0
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812,39,0.9466,1.1316666666666666e-05,57560.09765625,-0.019744497607400865,0
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820,25,0.6781,2.5526666666666667e-05,57560.09765625,-0.030232206427006792,0
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167,31,0.7569,9.196666666666666e-06,57560.09765625,-0.050313323965398664,0
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180,30,0.4299,-2.663e-05,57560.09765625,-0.020041310813293918,0
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440,29,0.577,-2.776666666666667e-05,58483.96484375,0.01605047984833786,0
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673,27,0.7973,-6.392999999999999e-05,58483.96484375,-0.006964035224503513,0
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021,25,0.9003,1.979e-05,57325.48828125,-0.036205809865710814,0
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837,31,0.9573,-1.6866666666666652e-06,57325.48828125,-0.019808447761622695,0
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712,28,0.6005,-4.1076666666666666e-05,57325.48828125,-0.03644039352019038,0
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008,30,0.6596,3.7333333333333313e-07,57325.48828125,-0.028592184891054143,0
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072,26,0.7933,-2.317e-05,56160.48828125,-0.08197282280162461,0
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377,39,0.8641,-2.717333333333333e-05,53948.75390625,-0.10654117637925781,1
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233,34,0.5396,-1.7516666666666668e-05,53948.75390625,-0.15829165436333337,1
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163,56,0.9597,1.633333333333333e-05,53948.75390625,-0.1594016660679586,1
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555,54,0.4377,-1.0763333333333332e-05,53948.75390625,-0.16142106564136235,1
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631,55,0.6852,3.225333333333333e-05,53948.75390625,-0.1420453638337354,1
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198,48,0.1629,4.099666666666667e-05,53948.75390625,-0.09336122792941509,0
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698,30,0.127,-1.0756666666666666e-05,53948.75390625,-0.08604227416823902,0
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582,29,0.3969,-6.87e-06,53948.75390625,-0.09159105077596591,0
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405,34,0.6919,2.4803333333333334e-05,53948.75390625,-0.0874622536751253,0
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375,12403470760,29,1.0057,1.876333333333333e-05,53948.75390625,-0.08514758655336203,0
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997,26,0.8434,9.966666666666682e-07,53948.75390625,-0.05890458984724359,0
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524,26,0.7608,-1.167e-05,53948.75390625,-0.08735425279996194,0
2024-09-03,59106.19140625,59815.05859375,57425.16796875,57431.0234375,26666961053,26,0.7483,5.322e-05,53948.75390625,-0.06063394525851731,0
2024-09-04,57430.34765625,58511.5703125,55673.1640625,57971.5390625,35627680312,27,0.5513,5.9633333333333336e-06,53948.75390625,-0.0693924160252667,0
2024-09-05,57971.703125,58300.58203125,55712.453125,56160.48828125,31030280656,29,0.5708,4.510333333333333e-05,53948.75390625,-0.03938239218868081,0
2024-09-06,56160.19140625,56976.109375,52598.69921875,53948.75390625,49361693566,22,0.6115,1.2356666666666665e-05,54139.6875,0.0035391659663130833,0
2024-09-07,53949.0859375,54838.14453125,53740.0703125,54139.6875,19061486526,23,0.827,-5.142333333333334e-05,54841.56640625,0.012964221602682876,0
2024-09-08,54147.93359375,55300.859375,53653.7578125,54841.56640625,18268287531,29,0.9372,-2.4996666666666667e-05,57019.53515625,0.03971383191111384,0
2024-09-09,54851.88671875,58041.125,54598.43359375,57019.53515625,34618096173,26,0.4413,-6.189333333333333e-05,57343.171875,0.005675891917798732,0
2024-09-10,57020.09765625,58029.9765625,56419.4140625,57648.7109375,28857630507,33,0.3656,-3.361333333333333e-05,57343.171875,-0.005300015516934125,0
2024-09-11,57650.2890625,57991.3203125,55567.33984375,57343.171875,37049062672,37,0.562,-5.470666666666668e-05,58127.01171875,0.013669279499548088,0
2024-09-12,57343.171875,58534.359375,57330.1015625,58127.01171875,33835707949,31,0.8509,-1.8156666666666665e-05,58192.5078125,0.0011267755181860305,0
2024-09-13,58130.32421875,60648.0234375,57650.11328125,60571.30078125,32490528356,32,0.6693,-1.127e-05,58192.5078125,-0.03927260828260702,0
2024-09-14,60569.1171875,60656.72265625,59517.8828125,60005.12109375,16428405496,50,1.0859,-1.838e-05,58192.5078125,-0.03020764308462995,0
2024-09-15,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867,51,1.0146,-2.9333333333333337e-07,58192.5078125,-0.01673336718851789,0
2024-09-16,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113,39,0.9335,4.242666666666667e-05,60308.5390625,0.0363626062794542,0
2024-09-17,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118,33,0.6974,5.255666666666666e-05,60632.78515625,0.005376454127233485,0
2024-09-18,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891,45,0.6301,2.5566666666666664e-05,60632.78515625,-0.016494725299540918,0
2024-09-19,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573,49,-1.0224,3.511e-05,60632.78515625,-0.03666436476389484,0
2024-09-20,62941.42578125,64119.53125,62364.60546875,63192.9765625,35177164222,54,-0.5429,4.3683333333333336e-05,60632.78515625,-0.04051386001287475,0
2024-09-21,63184.33984375,63543.359375,62783.10546875,63394.83984375,14408616220,54,0.2714,7.624e-05,60632.78515625,-0.04356907745658272,0
2024-09-22,63396.8046875,63993.421875,62440.7265625,63648.7109375,20183348802,52,0.8145,7.025333333333333e-05,60632.78515625,-0.047383925563103634,0
2024-09-23,63643.1015625,64733.55859375,62628.078125,63329.80078125,31400285425,50,0.4761,4.4046666666666666e-05,60632.78515625,-0.042586832608488216,0
2024-09-24,63326.83984375,64695.21484375,62737.41796875,64301.96875,29938335243,54,0.2016,1.679e-05,60582.1015625,-0.05784997348934204,0
2024-09-25,64302.58984375,64804.50390625,62945.375,63143.14453125,25078377700,59,0.7695,1.2333333333333333e-05,60274.5,-0.04543081521431495,0
2024-09-26,63138.546875,65790.796875,62669.26953125,65181.01953125,36873129847,50,0.5776,5.965333333333333e-05,60274.5,-0.075275280542331,0
2024-09-27,65180.6640625,66480.6953125,64852.9921875,65790.6640625,32058813449,61,0.3418,6.332333333333334e-05,60274.5,-0.08384417669442794,0
2024-09-28,65792.1796875,66255.53125,65458.03515625,65887.6484375,15243637984,64,0.6616,5.056333333333334e-05,60274.5,-0.0851927268708724,0
2024-09-29,65888.8984375,66069.34375,65450.015625,65635.3046875,14788214575,63,0.8242,3.702e-05,60274.5,-0.08167562736279863,0
2024-09-30,65634.65625,65635.0546875,62873.6171875,63329.5,37112957475,61,0.6961,7.005333333333334e-05,60274.5,-0.04823976188032433,0
2024-10-01,63335.60546875,64110.98046875,60189.27734375,60837.0078125,50220923500,50,0.4379,0.0001,60274.5,-0.009246145277783092,0
2024-10-02,60836.32421875,62357.6875,59996.94921875,60632.78515625,40762722398,42,0.4735,7.744e-05,60274.5,-0.005909099430723877,0
2024-10-03,60632.484375,61469.0390625,59878.8046875,60759.40234375,36106447279,37,0.1709,4.3723333333333335e-05,60274.5,-0.007980696403276576,0
2024-10-04,60754.625,62465.9921875,60459.94140625,62067.4765625,29585472513,41,0.7274,3.153e-05,60274.5,-0.02888753759296995,0
2024-10-05,62067.609375,62371.0234375,61689.58203125,62089.94921875,13305410749,49,0.9775,1.1766666666666667e-06,60274.5,-0.029239019222804717,0
2024-10-06,62084.98828125,62959.5703125,61833.1484375,62818.953125,14776233667,50,1.121,2.68e-05,60274.5,-0.04050454517981113,0
2024-10-07,62819.109375,64443.70703125,62152.55078125,62236.66015625,34253562610,50,0.7907,1.9326666666666662e-05,60274.5,-0.031527401234639575,0
