Date,Open,High,Low,Close,Volume,fng_value,GDELT_Tone,Funding_Rate,Future_15d_Min,Max_Drop_Percent,Target_Crash,SMA_7,SMA_14,Volume_Ratio_7d,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width_Percent,RSI_14,FNG_Momentum_3d,FNG_Momentum_7d,GDELT_Tone_Momentum_3d,Funding_Rate_7d_Avg
2024-08-05,58110.296875,58268.828125,49121.23828125,53991.45703125,108991085584,26,-1.4953,6.798666666666666e-05,55027.4609375,0.0191882931710912,0,61483.05133928572,64161.39787946428,2.3900599800203994,64798.300390625,3691.8074608320467,72181.9153122891,57414.68546896091,-0.731812497945071,17.688010154103566,-31.0,-48.0,-1.782,7.461809523809524e-05
2024-08-06,53991.34765625,57059.91796875,53973.2734375,56034.31640625,49300484106,17,-1.0616,1.7353333333333332e-05,55027.4609375,-0.0179685509402894,0,60030.665736607145,63454.72963169643,1.0236424833068432,64394.0765625,4180.3874858600175,72754.85153422004,56033.30159077996,-0.4999393109207297,26.90680125835962,-20.0,-50.0,-1.7458,7.012142857142858e-05
2024-08-07,56040.6328125,57726.8828125,54620.5078125,55027.4609375,41637562185,29,0.34,-1.4493333333333334e-05,57560.09765625,0.0460249605488168,0,58660.41015625,62715.824497767855,0.8387965465031808,63946.7462890625,4676.886860268176,73300.52000959885,54592.97256852615,-0.47677470174310915,26.351589803085588,-5.0,-32.0,-0.5821000000000001,6.135238095238096e-05
2024-08-08,55030.02734375,62673.765625,54766.7265625,61710.13671875,45298472567,20,0.3613,2.29e-05,57560.09765625,-0.0672505245194028,0,58139.35825892857,62425.318080357145,0.9013329227380322,63696.7453125,4654.981041079567,73006.70739465914,54386.783230340865,-0.10669262539516566,42.77588397285965,-6.0,-32.0,1.8566,5.1191428571428575e-05
2024-08-09,61728.20703125,61751.86328125,59587.859375,60880.11328125,33425553115,48,0.243,4.008e-05,57560.09765625,-0.054533663721393,0,58062.93638392857,61923.03599330357,0.6838186247992946,63382.5685546875,4620.59451279487,72623.75758027725,54141.379529097765,-0.13539682320683863,36.902479594273345,31.0,-9.0,1.3046000000000002,4.2631428571428575e-05
2024-08-10,60881.23046875,61464.51171875,60287.56640625,60945.8125,15745822278,40,0.5809,-2.423333333333333e-05,57560.09765625,-0.0555528707366072,0,58100.896205357145,61432.49860491072,0.337936799757301,63022.1330078125,4508.564542122304,72039.2620920571,54005.00392356789,-0.11513201643305757,37.1929779575562,11.0,3.0,0.24089999999999995,2.7724285714285717e-05
2024-08-11,60944.890625,61778.66015625,58348.82421875,58719.484375,22759754812,39,0.9466,1.1316666666666666e-05,57560.09765625,-0.0197444976074008,0,58186.96875,60751.328404017855,0.5023297998124581,62578.8447265625,4471.998193121452,71522.8411128054,53634.8483403196,-0.2157514485078912,33.32529188938871,19.0,5.0,0.5852999999999999,1.7272857142857142e-05
2024-08-12,58719.39453125,60680.33203125,57688.8984375,59354.515625,37078637820,25,0.6781,2.5526666666666667e-05,57560.09765625,-0.0302322064270067,0,58953.11997767857,60218.085658482145,1.0583257672880655,62250.1869140625,4454.435546243259,71159.05800654902,53341.31582157598,-0.16251617399114815,36.57033347790292,-23.0,-1.0,0.43510000000000004,1.1207142857142858e-05
2024-08-13,59356.20703125,61572.3984375,58506.25390625,60609.56640625,30327698167,31,0.7569,9.196666666666666e-06,57560.09765625,-0.0503133239653986,0,59606.72712053572,59818.69642857143,0.9382180692097049,62012.05859375,4405.791118374836,70823.64083049967,53200.47635700033,-0.07958231279115527,40.166488303679365,-9.0,14.0,0.17600000000000005,1.0041904761904764e-05
2024-08-14,60611.05078125,61687.7578125,58472.875,58737.26953125,29961696180,30,0.4299,-2.663e-05,57560.09765625,-0.0200413108132939,0,60136.69977678572,59398.554966517855,0.9773261169426071,61660.0607421875,4370.22591260655,70400.5125674006,52919.6089169744,-0.16719909161367885,39.760180235440366,-9.0,1.0,-0.5166999999999999,8.30809523809524e-06
2024-08-15,58733.26171875,59838.6484375,56161.59375,57560.09765625,35682112440,29,0.577,-2.776666666666667e-05,58483.96484375,0.0160504798483378,0,59543.83705357143,58841.59765625,1.2185248984771058,61142.4625,4200.517690758861,69543.49788151772,52741.42711848228,-0.21320972243678474,36.629984665709934,4.0,9.0,-0.10110000000000008,1.0700000000000001e-06
2024-08-16,57560.2734375,59847.359375,57110.01953125,58894.10546875,29350938673,27,0.7973,-6.392999999999999e-05,58483.96484375,-0.0069640352245035,0,59260.12165178572,58661.529017857145,1.0226468865323861,60696.5009765625,3919.046284696526,68534.59354595555,52858.408407169445,-0.11497666631615643,45.25271537801087,-4.0,-21.0,0.04039999999999999,-1.3788571428571427e-05
2024-08-17,58893.53125,59694.66796875,58814.83203125,59478.97265625,13589684021,25,0.9003,1.979e-05,57325.48828125,-0.0362058098657108,0,59050.57310267857,58575.734654017855,0.4786291232629563,60257.65625,3496.6616836584994,67250.979617317,53264.332882683004,-0.055673358205423816,47.725279025742054,-5.0,-15.0,0.4704,-7.499523809523809e-06
2024-08-18,59468.1328125,60262.71875,58445.40234375,58483.96484375,17740625837,31,0.9573,-1.6866666666666652e-06,57325.48828125,-0.0198084477616226,0,59016.927455357145,58601.94810267857,0.6410132031133446,59840.8587890625,3153.231982780385,66147.32275462327,53534.39482350173,-0.10757961614641876,50.738900758791125,2.0,-8.0,0.3803000000000001,-9.357142857142859e-06
2024-08-19,58480.7109375,59612.66015625,57864.7109375,59493.453125,25911207712,28,0.6005,-4.1076666666666666e-05,57325.48828125,-0.0364403935201903,0,59036.775669642855,58994.94782366072,0.9935063359365989,59505.4806640625,2775.210687027896,65055.90203811829,53955.05929000671,-0.0010834798163904245,62.66727461915284,1.0,3.0,-0.19679999999999997,-1.887190476190476e-05
2024-08-20,59493.453125,61396.328125,58610.8828125,59012.79296875,31613400008,30,0.6596,3.7333333333333313e-07,57325.48828125,-0.0285921848910541,0,58808.66517857143,59207.69614955357,1.203667138644354,59225.1578125,2501.100590500721,64227.358993501446,54222.95663149856,-0.02122713941979897,57.38886707462146,5.0,-1.0,-0.24070000000000003,-2.013238095238095e-05
2024-08-21,59014.98828125,61834.3515625,58823.4453125,61175.19140625,32731154072,26,0.7933,-2.317e-05,56160.48828125,-0.0819728228016246,0,59156.939732142855,59646.81975446428,1.2277309801470466,59016.0423828125,2104.844089309873,63225.73056143225,54806.35420419275,0.25644999484800707,64.42404153868516,-5.0,-4.0,-0.16400000000000003,-1.9638095238095236e-05
2024-08-22,61168.31640625,61408.109375,59815.25390625,60381.9140625,27625734377,39,0.8641,-2.717333333333333e-05,53948.75390625,-0.1065411763792578,1,59560.056361607145,59551.94670758928,1.0829814526198869,58964.384765625,2054.9545155399655,63074.29379670493,54854.47573454507,0.17245263656146262,45.69354750871043,11.0,10.0,0.26359999999999995,-1.955333333333333e-05
2024-08-23,60380.953125,64947.0625,60372.05078125,64094.35546875,42530509233,34,0.5396,-1.7516666666666668e-05,53948.75390625,-0.1582916543633333,1,60302.94921875,59781.535435267855,1.5526753404813352,59135.0978515625,2328.586719557294,63792.27129067709,54477.924412447916,0.5324321374350985,58.78029448408943,4.0,7.0,-0.12,-1.2922857142857143e-05
2024-08-24,64103.87109375,64513.7890625,63619.91796875,64178.9921875,21430585163,56,0.9597,1.633333333333333e-05,53948.75390625,-0.1594016660679586,1,60974.380580357145,60012.476841517855,0.7516368302174368,59438.1986328125,2571.0012747488727,64580.201182310244,54296.19608331475,0.4609870871369528,58.82289735944342,30.0,31.0,0.1664,-1.3416666666666666e-05
2024-08-25,64176.3671875,64996.421875,63833.51953125,64333.54296875,18827683555,54,0.4377,-1.0763333333333332e-05,53948.75390625,-0.1614210656413623,1,61810.03459821428,60413.48102678572,0.6567678519549331,59955.3029296875,2455.288262170774,64865.879454029055,55044.72640534595,0.4457969463829469,67.27308389662392,15.0,23.0,-0.4264,-1.4713333333333332e-05
2024-08-26,64342.2265625,64489.70703125,62849.55859375,62880.66015625,27682040631,55,0.6852,3.225333333333333e-05,53948.75390625,-0.1420453638337354,1,62293.92131696428,60665.34849330357,0.9571884250745065,60297.6201171875,2355.065391935821,65007.750901059146,55587.489333315854,0.2742004582874115,60.32924775442678,21.0,27.0,0.14560000000000006,-4.237619047619048e-06
2024-08-27,62879.70703125,63210.796875,58116.75,59504.1328125,39103882198,48,0.1629,4.099666666666667e-05,53948.75390625,-0.093361227929415,0,62364.11272321428,60586.388950892855,1.3038875015965785,60521.4537109375,2016.1628716478854,64553.77945423327,56489.12796764173,-0.12614567413470018,47.119798806968475,-8.0,18.0,-0.7968,1.5657142857142863e-06
2024-08-28,59507.92578125,60236.44921875,57890.67578125,59027.625,40289564698,30,0.127,-1.0756666666666666e-05,53948.75390625,-0.086042274168239,0,62057.31752232143,60607.128627232145,1.2967352663296088,60387.328125,2022.1419759062035,64431.61207681241,56343.04417318759,-0.16810183721034985,50.815860742907326,-24.0,4.0,-0.3107,3.3390476190476195e-06
2024-08-29,59027.46875,61184.08203125,58786.2265625,59388.1796875,32224990582,29,0.3969,-6.87e-06,53948.75390625,-0.0915910507759659,0,61915.35546875,60737.70591517857,1.0156949420959756,60312.7314453125,2030.5077449177122,64373.74693514792,56251.71595547708,-0.11383258203848522,55.38373966568031,-26.0,-10.0,-0.28830000000000006,6.23952380952381e-06
2024-08-30,59388.6015625,59896.88671875,57768.53125,59119.4765625,32292756405,34,0.6919,2.4803333333333334e-05,53948.75390625,-0.0874622536751253,0,61204.658482142855,60753.80385044643,1.0670176580595319,60221.4146484375,2041.5752791329253,64304.56520670335,56138.26409017165,-0.1349372341544888,50.70815722992998,-14.0,0.0,0.5289999999999999,1.2285238095238097e-05
2024-08-31,59117.48046875,59432.59375,58768.78515625,58969.8984375,12403470760,29,1.0057,1.876333333333333e-05,53948.75390625,-0.085147586553362,0,60460.502232142855,60717.44140625,0.42807620829663157,60233.9353515625,2032.6276189209318,64299.19058940436,56168.680113720635,-0.15546833348815034,48.35540753330186,-1.0,-27.0,0.8787,1.2632380952380952e-05
2024-09-01,58969.80078125,59062.0703125,57217.82421875,57325.48828125,24592449997,26,0.8434,9.966666666666682e-07,53948.75390625,-0.0589045898472435,0,59459.3515625,60634.693080357145,0.8252929053542867,60132.483984375,2127.2636663101325,64387.01131699527,55877.956651754736,-0.32988337877197715,46.40818483805161,-3.0,-28.0,0.44650000000000006,1.4312380952380953e-05
2024-09-02,57326.96875,59403.0703125,57136.02734375,59112.48046875,27036454524,26,0.7608,-1.167e-05,53948.75390625,-0.0873542527999619,0,58921.04017857143,60607.480747767855,0.9101276006219701,60057.6296875,2135.9146892271947,64329.45906595439,55785.800309045604,-0.11062581566541466,48.8731367512776,-8.0,-29.0,0.06890000000000007,8.037619047619048e-06
2024-09-03,59106.19140625,59815.05859375,57425.16796875,57431.0234375,26666961053,26,0.7483,5.322e-05,53948.75390625,-0.0606339452585173,0,58624.88169642857,60494.49720982143,0.9547947819802981,59992.3173828125,2197.4973222057615,64387.31202722402,55597.32273840098,-0.29138760710087874,45.63165783468278,-3.0,-22.0,-0.2574000000000001,9.783809523809524e-06
2024-09-04,57430.34765625,58511.5703125,55673.1640625,57971.5390625,35627680312,27,0.5513,5.9633333333333336e-06,53948.75390625,-0.0693924160252667,0,58474.01227678572,60265.66489955357,1.306788603661096,60012.889453125,2175.3436892514337,64363.57683162786,55662.20207462213,-0.234600904757199,40.28197078577714,1.0,-3.0,-0.2921,1.2172380952380951e-05
2024-09-05,57971.703125,58300.58203125,55712.453125,56160.48828125,31030280656,29,0.5708,4.510333333333333e-05,53948.75390625,-0.0393823921886808,0,58012.91350446428,59964.134486607145,1.1453303616121395,59876.20859375,2329.73871586646,64535.68602548292,55216.73116201708,-0.39872714987247787,37.93934074921091,3.0,0.0,-0.19000000000000006,1.9597142857142855e-05
2024-09-06,56160.19140625,56976.109375,52598.69921875,53948.75390625,49361693566,22,0.6115,1.2356666666666665e-05,54139.6875,0.003539165966313,0,57274.23883928572,59239.44866071428,1.6715051360841766,59599.69765625,2681.061493543937,64961.82064333787,54237.574669162124,-0.5269315682993109,18.29519636838242,-4.0,-12.0,-0.13679999999999992,1.7819047619047618e-05
2024-09-07,53949.0859375,54838.14453125,53740.0703125,54139.6875,19061486526,23,0.827,-5.142333333333334e-05,54841.56640625,0.0129642216026828,0,56584.208705357145,58522.35546875,0.6253270105661839,59382.4837890625,2939.718370207829,65261.92052947816,53503.04704864684,-0.44585872087228623,18.834420909004038,-4.0,-6.0,0.27569999999999995,7.79238095238095e-06
2024-09-08,54147.93359375,55300.859375,53653.7578125,54841.56640625,18268287531,29,0.9372,-2.4996666666666667e-05,57019.53515625,0.0397138319111138,0,56229.36272321428,57844.357142857145,0.6176105101615578,59149.889453125,3109.5993294822824,65369.088112089565,52930.69079416043,-0.34637284344220387,21.50194424389811,0.0,3.0,0.36640000000000006,4.079047619047616e-06
2024-09-09,54851.88671875,58041.125,54598.43359375,57019.53515625,34618096173,26,0.4413,-6.189333333333333e-05,57343.171875,0.0056758919177987,0,55930.37053571428,57425.705357142855,1.1290202144757424,59050.2265625,3145.954059600729,65342.13468170146,52758.31844329854,-0.16137325655255494,33.13715335843574,4.0,0.0,-0.17020000000000002,-3.095714285714288e-06
2024-09-10,57020.09765625,58029.9765625,56419.4140625,57648.7109375,28857630507,33,0.3656,-3.361333333333333e-05,57343.171875,-0.0053000155169341,0,55961.46875,57293.17522321428,0.9316419642200879,58873.9025390625,3119.2988347785868,65112.50020861968,52635.30486950533,-0.09819447145479003,43.65947842486252,10.0,7.0,-0.4614,-1.550047619047619e-05
2024-09-11,57650.2890625,57991.3203125,55567.33984375,57343.171875,37049062672,37,0.562,-5.470666666666668e-05,58127.01171875,0.013669279499548,0,55871.70200892857,57172.857142857145,1.1883049395380767,58721.9654296875,3115.9844190826116,64953.934267852725,52489.99659152228,-0.11062262909946105,44.17567153607648,8.0,10.0,-0.3752,-2.4167619047619055e-05
2024-09-12,57343.171875,58534.359375,57330.1015625,58127.01171875,33835707949,31,0.8509,-1.8156666666666665e-05,58192.5078125,0.001126775518186,0,56152.63392857143,57082.773716517855,1.0714673164042288,58423.5982421875,2848.718592022457,64121.03542623242,52726.161058142585,-0.026028064360942963,45.76327991334945,5.0,2.0,0.40959999999999996,-3.3204761904761906e-05
2024-09-13,58130.32421875,60648.0234375,57650.11328125,60571.30078125,32490528356,32,0.6693,-1.127e-05,58192.5078125,-0.039272608282607,0,57098.71205357143,57186.47544642857,1.1138838657237644,58243.213671875,2565.2131293476446,63373.63993057029,53112.78741317971,0.22689022236985185,54.255212210486505,-1.0,10.0,0.3037,-3.658000000000001e-05
2024-09-14,60569.1171875,60656.72265625,59517.8828125,60005.12109375,16428405496,50,1.0859,-1.838e-05,58192.5078125,-0.0302076430846299,0,57936.631138392855,57260.419921875,0.57057871566536,58026.792578125,2177.6556032754065,62382.10378467581,53671.48137157419,0.22711678015676592,52.96184692949939,13.0,27.0,0.5239,-3.185952380952381e-05
2024-09-15,60000.7265625,60381.91796875,58696.30859375,59182.8359375,18120960867,51,1.0146,-2.9333333333333337e-07,58192.5078125,-0.0167333671885178,0,58556.8125,57393.087611607145,0.6298236304147985,57841.9013671875,1880.568295800111,61603.037958787725,54080.764775587275,0.17826188143594934,55.57633456811176,20.0,22.0,0.16369999999999996,-2.8330476190476195e-05
2024-09-16,59185.2265625,59205.51171875,57501.33984375,58192.5078125,32032822113,39,0.9335,4.242666666666667e-05,60308.5390625,0.0363626062794542,0,58724.38002232143,57327.375279017855,1.1278305044997292,57776.3201171875,1842.0254681775532,61460.37105354261,54092.26918083239,0.056485062571402254,47.09919134106528,7.0,13.0,0.2642,-1.3427619047619052e-05
2024-09-17,58192.5078125,61316.08984375,57628.0703125,60308.5390625,38075570118,33,0.6974,5.255666666666666e-05,60632.78515625,0.0053764541272334,0,59104.35546875,57532.912109375,1.281185759311526,57840.3658203125,1908.8771915827692,61658.12020347804,54022.61143714696,0.3232493495483829,58.83120482759679,-17.0,0.0,-0.38850000000000007,-1.117619047619052e-06
2024-09-18,60309.0,61664.06640625,59218.25390625,61649.6796875,40990702891,45,0.6301,2.5566666666666664e-05,60632.78515625,-0.0164947252995409,0,59719.57087053572,57795.636439732145,1.3536281604763127,57953.4408203125,2065.912004254606,62085.26482882171,53821.61681180329,0.44728900112581615,60.759594921712164,-6.0,8.0,-0.38449999999999995,1.0349999999999997e-05
2024-09-19,61651.15625,63872.44140625,61609.8671875,62940.45703125,42710252573,49,-1.0224,3.511e-05,60632.78515625,-0.0366643647638948,0,60407.20591517857,58279.919921875,1.3537368964596805,58144.48984375,2338.1566347750404,62820.803113300084,53468.17657419992,0.5127936165792233,70.45597151462667,10.0,18.0,-1.9559,1.7959523809523807e-05
2024-09-20,62941.42578125,64119.53125,62364.60546875,63192.9765625,35177164222,54,-0.5429,4.3683333333333336e-05,60632.78515625,-0.0405138600128747,0,60781.73102678572,58940.22154017857,1.1015688016111702,58355.64375,2593.3797485781906,63542.403247156384,53168.88425284362,0.46631551117340647,81.63037815241738,21.0,22.0,-1.2403,2.5809999999999995e-05
2024-09-21,63184.33984375,63543.359375,62783.10546875,63394.83984375,14408616220,54,0.2714,7.624e-05,60632.78515625,-0.0435690774565827,0,61265.9765625,59601.30385044643,0.4553182299014801,58659.111328125,2812.3522412497023,64283.81581062441,53034.40684562559,0.42097576240313156,81.64410741574439,9.0,4.0,-0.3587,3.9327142857142855e-05
2024-09-22,63396.8046875,63993.421875,62440.7265625,63648.7109375,20183348802,52,0.8145,7.025333333333333e-05,60632.78515625,-0.0473839255631036,0,61903.958705357145,60230.38560267857,0.6319187944577824,58885.9228515625,3025.669728291618,64937.262308145735,52834.583394979265,0.3935317230267157,81.06399353872837,3.0,1.0,1.8369,4.94052380952381e-05
2024-09-23,63643.1015625,64733.55859375,62628.078125,63329.80078125,31400285425,50,0.4761,4.4046666666666666e-05,60632.78515625,-0.0425868326084882,0,62637.857700892855,60681.118861607145,0.985898185576017,59180.86171875,3160.866044137704,65502.593807025405,52859.12963047459,0.32814891587978134,75.61660188361378,-4.0,11.0,1.0190000000000001,4.9636666666666665e-05
2024-09-24,63326.83984375,64695.21484375,62737.41796875,64301.96875,29938335243,54,0.2016,1.679e-05,60582.1015625,-0.057849973489342,0,63208.34765625,61156.3515625,0.9756045330386992,59497.383203125,3344.988142279754,66187.3594876845,52807.40691856549,0.3590883840622877,76.27722474107453,0.0,21.0,-0.06979999999999997,4.452714285714286e-05
2024-09-25,64302.58984375,64804.50390625,62945.375,63143.14453125,25078377700,59,0.7695,1.2333333333333333e-05,60274.5,-0.0454308152143149,0,63421.69977678572,61570.63532366072,0.8826135686165655,59846.516015625,3342.7754092306354,66532.06683408628,53160.96519716373,0.2465487590432933,71.46067090929326,7.0,14.0,-0.04500000000000004,4.263666666666667e-05
2024-09-26,63138.546875,65790.796875,62669.26953125,65181.01953125,36873129847,50,0.5776,5.965333333333333e-05,60274.5,-0.075275280542331,0,63741.78013392857,62074.49302455357,1.336956913261801,60408.129296875,3241.7826609873896,66891.69461884978,53924.56397490022,0.3680760505487792,73.88426206125965,0.0,1.0,0.10149999999999998,4.614285714285714e-05
2024-09-27,65180.6640625,66480.6953125,64852.9921875,65790.6640625,32058813449,61,0.3418,6.332333333333334e-05,60274.5,-0.0838441766944279,0,64112.87834821428,62447.3046875,1.1814816410979085,60990.678125,3099.7877414586255,67190.25360791726,54791.10264208275,0.387122146566827,70.17937903747818,7.0,7.0,0.1402,4.894857142857143e-05
2024-09-28,65792.1796875,66255.53125,65458.03515625,65887.6484375,15243637984,64,0.6616,5.056333333333334e-05,60274.5,-0.0851927268708724,0,64468.993861607145,62867.48521205357,0.5593235307774491,61542.9822265625,2925.6842987188293,67394.35082400015,55691.61362912484,0.3712521385885734,73.59954365735437,5.0,10.0,-0.1079,4.5280476190476184e-05
2024-09-29,65888.8984375,66069.34375,65450.015625,65635.3046875,14788214575,63,0.8242,3.702e-05,60274.5,-0.0816756273627986,0,64752.79296875,63328.37583705357,0.5584046743292931,61973.770703125,2858.108494821275,67689.98769276755,56257.553713482455,0.3202759789393478,77.12652889630438,13.0,11.0,0.24660000000000004,4.053285714285714e-05
2024-09-30,65634.65625,65635.0546875,62873.6171875,63329.5,37112957475,61,0.6961,7.005333333333334e-05,60274.5,-0.0482397618803243,0,64752.75,63695.30385044643,1.3594954730365179,62257.81015625,2682.5477964718807,67622.90574919376,56892.71456330624,0.09987611825216111,69.44540228695331,0.0,11.0,0.35430000000000006,4.4248095238095236e-05
2024-10-01,63335.60546875,64110.98046875,60189.27734375,60837.0078125,50220923500,50,0.4379,0.0001,60274.5,-0.009246145277783,0,64257.755580357145,63733.05161830357,1.6631328713258104,62432.501953125,2449.2733220212544,67331.04859716751,57533.95530908249,-0.1628538275291714,51.945013767260825,-14.0,-4.0,-0.22369999999999995,5.6135238095238096e-05
2024-10-02,60836.32421875,62357.6875,59996.94921875,60632.78515625,40762722398,42,0.4735,7.744e-05,60274.5,-0.0059090994307238,0,63899.1328125,63660.416294642855,1.256665881660325,62557.790625,2275.35590828506,67108.50244157012,58007.078808429884,-0.21150597382816505,45.91552875721931,-21.0,-17.0,-0.35070000000000007,6.543619047619047e-05
2024-10-03,60632.484375,61469.0390625,59878.8046875,60759.40234375,36106447279,37,0.1709,4.3723333333333335e-05,60274.5,-0.0079806964032765,0,63267.47321428572,63504.626674107145,1.116889742602719,62567.195703125,2267.0864107102143,67101.36852454543,58033.02288170457,-0.19935205720816224,40.33575191952201,-24.0,-13.0,-0.5252000000000001,6.31604761904762e-05
2024-10-04,60754.625,62465.9921875,60459.94140625,62067.4765625,29585472513,41,0.7274,3.153e-05,60274.5,-0.0288875375929699,0,62735.58928571428,63424.23381696428,0.925287999008542,62670.3134765625,2190.0103639557715,67050.33420447404,58290.29274865096,-0.068816673654184,45.439514625373775,-9.0,-20.0,0.28950000000000004,5.861857142857143e-05
2024-10-05,62067.609375,62371.0234375,61689.58203125,62089.94921875,13305410749,49,0.9775,1.1766666666666667e-06,60274.5,-0.0292390192228047,0,62193.060825892855,63331.02734375,0.4197628149775077,62815.669140625,2037.5232668380254,66890.71567430106,58740.62260694895,-0.08904437236209167,44.63463022295262,7.0,-15.0,0.504,5.156333333333334e-05
2024-10-06,62084.98828125,62959.5703125,61833.1484375,62818.953125,14776233667,50,1.121,2.68e-05,60274.5,-0.0405045451798111,0,61790.724888392855,63271.75892857143,0.4661899199730789,63046.99140625,1723.4407216902573,66493.87284963051,59600.10996286949,-0.0330789272848264,46.716544985086585,13.0,-13.0,0.9501,5.010333333333333e-05
2024-10-07,62819.109375,64443.70703125,62152.55078125,62236.66015625,34253562610,50,0.7907,1.9326666666666662e-05,60274.5,-0.0315274012346395,0,61634.60491071428,63193.677455357145,1.094808877647885,63143.3974609375,1612.5550737319234,66368.50760840134,59918.28731347365,-0.1405746258620869,45.7626333318999,9.0,-11.0,0.06329999999999991,4.285666666666667e-05
2024-10-08,62221.64453125,63174.3046875,61843.5625,62131.96875,28134475157,49,0.1813,4.505333333333333e-05,60274.5,-0.0298955398866223,0,61819.599330357145,63038.677455357145,1.0000863363429284,63167.5119140625,1592.5237925048739,66352.55949907225,59982.46432905275,-0.1625632170985813,40.98188845281725,0.0,-1.0,-0.7962,3.5007142857142855e-05
2024-10-09,62131.7265625,62508.8359375,60314.61328125,60582.1015625,27670982363,49,-0.2143,7.692333333333333e-05,60274.5,-0.0050774330134893,0,61812.35881696428,62855.745814732145,1.0536591064011982,63049.594140625,1694.281547852823,66438.15723633065,59661.03104491935,-0.36409128418651404,39.69182401605468,-1.0,7.0,-1.3353,3.493333333333333e-05
2024-10-10,60581.9296875,61236.72265625,58895.20703125,60274.5,30452813570,39,0.0545,4.540666666666667e-05,62445.08984375,0.0360117436685497,0,61743.08705357143,62505.28013392857,1.1963797869359827,62903.6703125,1803.4458683693663,66510.56204923872,59296.778575761266,-0.3644648224009678,27.05542673283206,-11.0,2.0,-0.7362,3.517380952380952e-05
2024-10-11,60275.4609375,63400.87109375,60046.125,62445.08984375,30327141594,32,0.7874,1.5900000000000009e-06,62851.375,0.0065062786724561,0,61797.03180803572,62266.310546875,1.1865037774968927,62856.1828125,1802.335769398289,66460.85435129658,59251.51127370342,-0.05702225075509185,36.348003671277226,-17.0,-9.0,0.6061,3.0896666666666665e-05
2024-10-12,62444.6171875,63448.78515625,62443.26953125,63193.0234375,16744110886,49,0.7783,3.5776666666666666e-05,62851.375,-0.0054064265153874,0,61954.61383928572,62073.83733258928,0.642735322221746,62833.3984375,1794.6535878936215,66422.70561328724,59244.091261712754,0.05009671538089012,39.55896090906835,0.0,0.0,0.9925999999999999,3.583952380952381e-05
2024-10-13,63192.9453125,63272.65234375,62035.63671875,62851.375,18177529690,50,0.9177,2.0896666666666663e-05,66046.125,0.0508302324332602,0,61959.24553571428,61874.98521205357,0.6849821596147575,62809.4771484375,1790.8732333220805,66391.22361508166,59227.73068179334,0.005848801967515283,39.28706714511792,11.0,0.0,0.8632,3.499619047619047e-05
2024-10-14,62848.3984375,66482.4921875,62442.15234375,66046.125,43706958056,48,0.8077,8.476333333333334e-05,66432.1953125,0.0058454650064632,0,62503.454799107145,62069.02985491072,1.5672476802740851,62896.6849609375,1906.1336715405,66708.9523040185,59084.417617856496,0.41306652388617415,59.78452149748246,16.0,-2.0,0.020299999999999985,4.4344285714285714e-05
2024-10-15,66050.3671875,67881.6796875,64809.1953125,67041.109375,48863870879,65,1.0341,0.0001,66432.1953125,-0.0090826966942624,0,63204.76060267857,62512.179966517855,1.5839663773240795,63091.583203125,2119.947501953659,67331.47820703233,58851.688199217686,0.4657575444952374,75.04734275015645,16.0,16.0,0.2558,5.219380952380952e-05
2024-10-16,67042.4609375,68375.2890625,66758.7265625,67612.71875,38195189534,73,0.8357,8.941666666666668e-05,66432.1953125,-0.0174600793951951,0,64209.134486607145,63010.74665178572,1.1805940892336855,63213.1681640625,2307.5235668427167,67828.21529774794,58598.12103037707,0.47665283349166476,77.36770216510898,23.0,24.0,-0.08199999999999996,5.397857142857143e-05
2024-10-17,67617.078125,67912.2109375,66647.390625,67399.8359375,32790898511,71,0.5697,0.0001,66432.1953125,-0.0143567207774406,0,65227.03962053572,63485.06333705357,1.0031930604426118,63293.6267578125,2427.082561557019,68147.79188092654,58439.46163469846,0.42295730321729275,75.86160417765183,23.0,32.0,-0.238,6.177761904761906e-05
2024-10-18,67419.109375,68969.75,67177.8203125,68418.7890625,36857165014,73,0.5314,0.0001,66432.1953125,-0.0290357923199322,0,66080.42522321429,63938.728515625,1.0963068091851569,63420.1837890625,2627.204557812191,68674.59290468688,58165.77467343812,0.4756581723503189,75.30548313274915,8.0,41.0,-0.5027,7.583619047619048e-05
2024-10-19,68418.9765625,68668.0078125,68024.640625,68362.734375,14443497908,72,0.8462,0.0001,66432.1953125,-0.0282396407947952,0,66818.95535714286,64386.78459821428,0.4338594537664932,63556.5552734375,2812.4906928317337,69181.53665910097,57931.57388777404,0.42721733389306243,74.92590524128644,-1.0,23.0,0.010499999999999954,8.501095238095238e-05
2024-10-20,68364.1796875,69359.0078125,68105.71875,69001.703125,18975847518,73,1.0545,0.0001,66432.1953125,-0.0372383245069358,0,67697.57366071429,64828.40959821428,0.568057929491046,63840.1654296875,3063.205756802519,69966.57694329253,57713.75391608246,0.4212529376985352,74.74519755709838,2.0,23.0,0.4848,9.63114285714286e-05
2024-10-21,69002.0,69462.734375,66829.8515625,67367.8515625,37498611780,72,0.9239,0.0001,66432.1953125,-0.0138887648677938,0,67886.39174107143,65194.92327008928,1.1531694185050883,64166.7076171875,3074.293914956851,70315.2954471012,58018.1197872738,0.26031537922728404,68.94213268123355,-1.0,24.0,0.39250000000000007,9.848809523809524e-05
